source_country,non_stereotype,stereotype,unsure,mean_offensive_score,identity,attribute,row_count,translated_identity,translated_attribute_list,identity_country_name
Argentina,0,3,0,2.5,Argentina,tortas fritas,12815,Argentina,tortas fritas,Argentina
Nicaragua,0,3,0,2.5,Nicaragua,poverty,25,Nicaragua,poverty,Nicaragua
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Uruguay,0,3,0,2.5,Uruguay,cattle,163,Uruguay,cattle,Uruguay
Chile,0,3,0,2.5,Chile,Homeland,108,Chile,Homeland,Chile
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Peru,0,3,0,2.5,Peru,cuzco,28,Peru,cuzco,Peru
Brazil,0,3,0,2.5,Peru,cuzco,100,Peru,cuzco,Peru
Costa Rica,0,3,0,2.5,Costa Rica,kindness,83,Costa Rica,kindness,Costa Rica
Argentina,0,3,0,2.5,Argentina,tango,12815,Argentina,tango,Argentina
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Uruguay,0,3,0,2.5,Uruguay,pericon,163,Uruguay,pericon,Uruguay
Chile,0,3,0,2.5,Chile,sky,108,Chile,sky,Chile
Argentina,0,3,0,2.5,Argentina,Asado,12815,Argentina,Asado,Argentina
Brazil,0,3,0,2.5,Brazil,Spanish speaker,100,Brazil,Spanish speaker,Brazil
Brazil,0,3,0,2.5,Brazil,Delicious food,100,Brazil,Delicious food,Brazil
Brazil,0,3,0,2.5,Brazil,kind,100,Brazil,kind,Brazil
Brazil,0,3,0,2.5,Brazil,generous,100,Brazil,generous,Brazil
Brazil,0,3,0,2.5,Brazil,malicious,100,Brazil,malicious,Brazil
Brazil,0,3,0,2.5,Brazil,corruption,100,Brazil,corruption,Brazil
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Argentina,0,3,0,2.5,Argentina,ventajero,12815,Argentina,ventajero,Argentina
Argentina,0,3,0,2.5,Argentina,futbol,12815,Argentina,futbol,Argentina
Argentina,0,3,0,2.5,Argentina,football,12815,Argentina,football,Argentina
Argentina,0,3,0,2.5,Argentina,Friendly,12815,Argentina,Friendly,Argentina
Argentina,0,3,0,2.5,Argentina,alfajores,12815,Argentina,alfajores,Argentina
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Chile,0,3,0,2.5,Chile,bipolar,108,Chile,bipolar,Chile
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Argentina,0,3,0,2.5,Argentina,Workaholic,12815,Argentina,Workaholic,Argentina
Chile,0,3,0,2.5,Chile,Horrible,108,Chile,Horrible,Chile
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Cuba,0,3,0,2.5,Cuba,extroverts,43,Cuba,extroverts,Cuba
Argentina,0,3,0,2.5,Argentina,Alfajor,12815,Argentina,Alfajor,Argentina
Argentina,0,3,0,2.5,Argentina,Competitive,12815,Argentina,Competitive,Argentina
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Colombia,0,3,0,2.5,Costa Rica,relaxed,66,Costa Rica,relaxed,Costa Rica
Costa Rica,0,3,0,2.5,Costa Rica,relaxed,83,Costa Rica,relaxed,Costa Rica
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Mexico,0,3,0,2.5,Mexico,I eat tacos,99,Mexico,I eat tacos,Mexico
Mexico,0,3,0,2.5,Mexico,I eat tortilla,99,Mexico,I eat tortilla,Mexico
Mexico,0,3,0,2.5,Mexico,I eat beans,99,Mexico,I eat beans,Mexico
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Ecuador,0,3,0,2.5,Ecuador,4 diversity’s regions,70,Ecuador,4 diversity’s regions,Ecuador
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Spain,0,3,0,2.5,Spain,not punctual,53,Spain,not punctual,Spain
Argentina,0,3,0,2.5,Argentina,Facturas,12815,Argentina,Facturas,Argentina
Uruguay,0,3,0,2.5,Uruguay,need to corroborate our small existence,163,Uruguay,need to corroborate our small existence,Uruguay
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Costa Rica,0,3,0,2.5,Costa Rica,gentleness,83,Costa Rica,gentleness,Costa Rica
Cuba,0,3,0,2.5,Cuba,Best rum,43,Cuba,Best rum,Cuba
Chile,0,3,0,2.5,Chile,Salmon,108,Chile,Salmon,Chile
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Ecuador,0,3,0,2.5,Ecuador,Ceviche,70,Ecuador,Ceviche,Ecuador
Uruguay,0,3,0,2.5,Uruguay,grass,163,Uruguay,grass,Uruguay
Argentina,0,3,0,2.5,Argentina,asado,12815,Argentina,asado,Argentina
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Chile,0,3,0,2.5,Chile,Salmon,108,Chile,Salmon,Chile
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Costa Rica,0,3,0,2.5,Costa Rica,symphaty,83,Costa Rica,symphaty,Costa Rica
Nicaragua,0,3,0,2.5,Nicaragua,Lakes,25,Nicaragua,Lakes,Nicaragua
Chile,0,3,0,2.5,Chile,astronomy,108,Chile,astronomy,Chile
Spain,0,3,0,2.5,Spain,open and welcoming,53,Spain,open and welcoming,Spain
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Cuba,0,3,0,2.5,Cuba,Diverse people,43,Cuba,Diverse people,Cuba
Uruguay,0,3,0,2.5,Uruguay,garra charrua,163,Uruguay,garra charrua,Uruguay
Argentina,0,3,0,2.5,Argentina,Depressive,12815,Argentina,Depressive,Argentina
Uruguay,0,3,0,2.5,Uruguay,marihuana,163,Uruguay,marihuana,Uruguay
Argentina,0,3,0,2.5,Argentina,tango,12815,Argentina,tango,Argentina
Uruguay,0,3,0,2.5,Uruguay,weed,163,Uruguay,weed,Uruguay
Uruguay,0,3,0,2.5,Uruguay,Pepe Mujica,163,Uruguay,Pepe Mujica,Uruguay
Costa Rica,0,3,0,2.5,Costa Rica,comen mucho en el desayuno,83,Costa Rica,comen mucho en el desayuno,Costa Rica
Cuba,0,3,0,2.5,Cuba,Lot of old and classics american cars,43,Cuba,Lot of old and classics american cars,Cuba
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Brazil,0,3,0,2.5,Brazil,Carnival,100,Brazil,Carnival,Brazil
Argentina,0,3,0,2.5,Argentina,molestos,12815,Argentina,molestos,Argentina
Uruguay,0,3,0,2.5,Uruguay,progressist,163,Uruguay,progressist,Uruguay
Argentina,0,3,0,2.5,France,play football,12815,France,play football,France
Argentina,0,3,0,2.5,France,eat asado,12815,France,eat asado,France
Argentina,0,3,0,2.5,France,maradona,12815,France,maradona,France
Nicaragua,0,3,0,2.5,Nicaragua,Volcanoes,25,Nicaragua,Volcanoes,Nicaragua
Uruguay,0,3,0,2.5,Uruguay,Cavani,163,Uruguay,Cavani,Uruguay
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Uruguay,0,3,0,2.5,Uruguay,Uruguay es el mejor pais,163,Uruguay,Uruguay es el mejor pais,Uruguay
Peru,0,3,0,2.5,Brazil,diverse,28,Brazil,diverse,Brazil
Brazil,0,3,0,2.5,Brazil,diverse,100,Brazil,diverse,Brazil
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Brazil,0,3,0,2.5,Brazil,plastic surgery,100,Brazil,plastic surgery,Brazil
Cuba,0,3,0,2.5,Cuba,Good at baseball,43,Cuba,Good at baseball,Cuba
Uruguay,0,3,0,2.5,Uruguay,Mejor que Francia y mejor que Paris,163,Uruguay,Mejor que Francia y mejor que Paris,Uruguay
Colombia,0,3,0,2.5,Costa Rica,good nature,66,Costa Rica,good nature,Costa Rica
Colombia,0,3,0,2.5,Costa Rica,green,66,Costa Rica,green,Costa Rica
Colombia,0,3,0,2.5,Costa Rica,ecological,66,Costa Rica,ecological,Costa Rica
Costa Rica,0,3,0,2.5,Costa Rica,good nature,83,Costa Rica,good nature,Costa Rica
Costa Rica,0,3,0,2.5,Costa Rica,green,83,Costa Rica,green,Costa Rica
Costa Rica,0,3,0,2.5,Costa Rica,ecological,83,Costa Rica,ecological,Costa Rica
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Uruguay,0,3,0,2.5,Uruguay,rights,163,Uruguay,rights,Uruguay
Nicaragua,0,3,0,2.5,Nicaragua,warm,25,Nicaragua,warm,Nicaragua
Brazil,0,3,0,2.5,Brazil,Portuguese Speaker,100,Brazil,Portuguese Speaker,Brazil
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Uruguay,0,3,0,2.5,Uruguay,respect,163,Uruguay,respect,Uruguay
Argentina,0,3,0,2.5,Argentina,economical instability,12815,Argentina,economical instability,Argentina
Argentina,0,3,0,2.5,Argentina,inflation,12815,Argentina,inflation,Argentina
Argentina,0,3,0,2.5,Argentina,human rights,12815,Argentina,human rights,Argentina
Uruguay,0,3,0,2.5,Uruguay,colaborative,163,Uruguay,colaborative,Uruguay
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Uruguay,0,3,0,2.5,Uruguay,dulce de leche,163,Uruguay,dulce de leche,Uruguay
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Chile,0,3,0,2.5,Chile,Salitre,108,Chile,Salitre,Chile
Chile,0,3,0,2.5,Chile,cobre,108,Chile,cobre,Chile
Chile,0,3,0,2.5,Chile,salmon,108,Chile,salmon,Chile
Chile,0,3,0,2.5,Chile,feo,108,Chile,feo,Chile
Chile,0,3,0,2.5,Chile,seco,108,Chile,seco,Chile
Chile,0,3,0,2.5,Chile,largo,108,Chile,largo,Chile
Chile,0,3,0,2.5,Chile,mucho mar,108,Chile,mucho mar,Chile
Chile,0,3,0,2.5,Chile,islas,108,Chile,islas,Chile
Chile,0,3,0,2.5,Chile,patagonia,108,Chile,patagonia,Chile
Chile,0,3,0,2.5,Chile,diferentes climas,108,Chile,diferentes climas,Chile
Chile,0,3,0,2.5,Chile,diferentes terrenos,108,Chile,diferentes terrenos,Chile
Chile,0,3,0,2.5,Chile,bosques,108,Chile,bosques,Chile
Chile,0,3,0,2.5,Chile,carretera austral,108,Chile,carretera austral,Chile
Chile,0,3,0,2.5,Chile,valparaiso,108,Chile,valparaiso,Chile
Chile,0,3,0,2.5,Chile,viña del mar,108,Chile,viña del mar,Chile
Uruguay,0,3,0,2.5,Uruguay,secure,163,Uruguay,secure,Uruguay
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Peru,0,3,0,2.5,Brazil,churrasco,28,Brazil,churrasco,Brazil
Brazil,0,3,0,2.5,Brazil,churrasco,100,Brazil,churrasco,Brazil
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Chile,0,3,0,2.5,Chile,Cold,108,Chile,Cold,Chile
Uruguay,0,3,0,2.5,Uruguay,nice,163,Uruguay,nice,Uruguay
Brazil,0,3,0,2.5,Brazil,Carnival,100,Brazil,Carnival,Brazil
Brazil,0,3,0,2.5,Brazil,beach,100,Brazil,beach,Brazil
Costa Rica,0,3,0,2.5,Costa Rica,playas paradisiacas,83,Costa Rica,playas paradisiacas,Costa Rica
Cuba,0,3,0,2.5,Cuba,promiscuous,43,Cuba,promiscuous,Cuba
Argentina,0,3,0,2.5,Chile,not supportive,12815,Chile,not supportive,Chile
Uruguay,0,3,0,2.5,Uruguay,great soccer players,163,Uruguay,great soccer players,Uruguay
Argentina,0,3,0,2.5,El Salvador,gangs,12815,El Salvador,gangs,El Salvador
Peru,0,3,0,2.5,Brazil,open-minded people,28,Brazil,open-minded people,Brazil
Brazil,0,3,0,2.5,Brazil,open-minded people,100,Brazil,open-minded people,Brazil
Uruguay,0,3,0,2.5,Uruguay,non competitive,163,Uruguay,non competitive,Uruguay
Argentina,0,3,0,2.5,France,bread,12815,France,bread,France
Argentina,0,3,0,2.5,France,xenophobic,12815,France,xenophobic,France
Argentina,0,3,0,2.5,United States,entitled,12815,United States,entitled,United States
Argentina,0,3,0,2.5,United States,ignorant,12815,United States,ignorant,United States
Argentina,0,3,0,2.5,United States,colonialists,12815,United States,colonialists,United States
Argentina,0,3,0,2.5,United States,belligerent,12815,United States,belligerent,United States
Argentina,0,3,0,2.5,United States,invaders,12815,United States,invaders,United States
Uruguay,0,3,0,2.5,Uruguay,humble,163,Uruguay,humble,Uruguay
Colombia,0,3,0,2.5,Colombia,Bandeja paisa,66,Colombia,Bandeja paisa,Colombia
Colombia,0,3,0,2.5,Colombia,buñuelo,66,Colombia,buñuelo,Colombia
Colombia,0,3,0,2.5,Colombia,almohabana,66,Colombia,almohabana,Colombia
Costa Rica,0,3,0,2.5,Colombia,Bandeja paisa,83,Colombia,Bandeja paisa,Colombia
Costa Rica,0,3,0,2.5,Colombia,buñuelo,83,Colombia,buñuelo,Colombia
Costa Rica,0,3,0,2.5,Colombia,almohabana,83,Colombia,almohabana,Colombia
Nicaragua,0,3,0,2.5,Nicaragua,hot,25,Nicaragua,hot,Nicaragua
Uruguay,0,3,0,2.5,Uruguay,pasta,163,Uruguay,pasta,Uruguay
Argentina,0,3,0,2.5,Israel,warmongers,12815,Israel,warmongers,Israel
Argentina,0,3,0,2.5,Israel,conquerors,12815,Israel,conquerors,Israel
Argentina,0,3,0,2.5,Israel,occupy lands,12815,Israel,occupy lands,Israel
Uruguay,0,3,0,2.5,Uruguay,pizza,163,Uruguay,pizza,Uruguay
Spain,0,3,0,2.5,Spain,like bullfighting,53,Spain,like bullfighting,Spain
Costa Rica,0,3,0,2.5,Costa Rica,a todo le echan salsa lizano,83,Costa Rica,a todo le echan salsa lizano,Costa Rica
Uruguay,0,3,0,2.5,Uruguay,churros,163,Uruguay,churros,Uruguay
Uruguay,0,3,0,2.5,Uruguay,rebel province,163,Uruguay,rebel province,Uruguay
Argentina,0,3,0,2.5,Argentina,Good education,12815,Argentina,Good education,Argentina
Spain,0,3,0,2.5,Spain,eat paella,53,Spain,eat paella,Spain
Uruguay,0,3,0,2.5,Uruguay,murga,163,Uruguay,murga,Uruguay
Costa Rica,0,3,0,2.5,Costa Rica,gallo pinto,83,Costa Rica,gallo pinto,Costa Rica
Argentina,0,3,0,2.5,Germany,fascism,12815,Germany,fascism,Germany
Uruguay,0,3,0,2.5,Uruguay,candombe,163,Uruguay,candombe,Uruguay
Cuba,0,3,0,2.5,Cuba,Nice people,43,Cuba,Nice people,Cuba
Uruguay,0,3,0,2.5,Uruguay,carnaval,163,Uruguay,carnaval,Uruguay
Uruguay,0,3,0,2.5,Uruguay,dulce de leche,163,Uruguay,dulce de leche,Uruguay
Argentina,0,3,0,2.5,Argentina,Argumentative,12815,Argentina,Argumentative,Argentina
Spain,0,3,0,2.5,Spain,can dance flamenco,53,Spain,can dance flamenco,Spain
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Argentina,0,3,0,2.5,Argentina,play football,12815,Argentina,play football,Argentina
Argentina,0,3,0,2.5,Argentina,eat asado,12815,Argentina,eat asado,Argentina
Argentina,0,3,0,2.5,Argentina,maradona,12815,Argentina,maradona,Argentina
Uruguay,0,3,0,2.5,Uruguay,rio,163,Uruguay,rio,Uruguay
Costa Rica,0,3,0,2.5,Costa Rica,tomar café,83,Costa Rica,tomar café,Costa Rica
Argentina,0,3,0,2.5,Argentina,football,12815,Argentina,football,Argentina
Argentina,0,3,0,2.5,Argentina,beef,12815,Argentina,beef,Argentina
Argentina,0,3,0,2.5,Argentina,tango,12815,Argentina,tango,Argentina
Argentina,0,3,0,2.5,Argentina,mate,12815,Argentina,mate,Argentina
Uruguay,0,3,0,2.5,Uruguay,money laundary,163,Uruguay,money laundary,Uruguay
Argentina,0,3,0,2.5,Brazil,carnaval,12815,Brazil,carnaval,Brazil
Argentina,0,3,0,2.5,Brazil,beach,12815,Brazil,beach,Brazil
Nicaragua,0,3,0,2.5,Nicaragua,honest,25,Nicaragua,honest,Nicaragua
Brazil,0,3,0,2.5,Brazil,Barbecue,100,Brazil,Barbecue,Brazil
Nicaragua,0,3,0,2.5,Nicaragua,happy,25,Nicaragua,happy,Nicaragua
Nicaragua,0,3,0,2.5,Nicaragua,happy people,25,Nicaragua,happy people,Nicaragua
Uruguay,0,3,0,2.5,Uruguay,tango y plena,163,Uruguay,tango y plena,Uruguay
Uruguay,0,3,0,2.5,Uruguay,free public education,163,Uruguay,free public education,Uruguay
Uruguay,0,3,0,2.5,Uruguay,expensive country,163,Uruguay,expensive country,Uruguay
Uruguay,0,3,0,2.5,Uruguay,chivito,163,Uruguay,chivito,Uruguay
Uruguay,0,3,0,2.5,Uruguay,proud of being humble,163,Uruguay,proud of being humble,Uruguay
Argentina,0,3,0,2.5,United States,Ignorante,12815,United States,Ignorante,United States
Argentina,0,3,0,2.5,Peru,Usar ropa colorida,12815,Peru,Usar ropa colorida,Peru
Argentina,0,3,0,2.5,Bolivia,Grandes familias,12815,Bolivia,Grandes familias,Bolivia
Argentina,0,3,0,2.5,China,Barato,12815,China,Barato,China
Argentina,0,3,0,2.5,Japan,Amables,12815,Japan,Amables,Japan
Argentina,0,3,0,2.5,Mexico,Ignorantes,12815,Mexico,Ignorantes,Mexico
Argentina,0,3,0,2.5,Italy,Gruñones,12815,Italy,Gruñones,Italy
Argentina,0,3,0,2.5,Argentina,Oportunista,12815,Argentina,Oportunista,Argentina
Argentina,0,3,0,2.5,Italy,hablar fuerte,12815,Italy,hablar fuerte,Italy
Argentina,0,3,0,2.5,Italy,usar las manos cuando hablan,12815,Italy,usar las manos cuando hablan,Italy
Argentina,0,3,0,2.5,United States,son individualistas,12815,United States,son individualistas,United States
Argentina,0,3,0,2.5,Argentina,son chantas,12815,Argentina,son chantas,Argentina
Andorra,0,3,0,2.5,Germany,hol,14,Germany,hol,Germany
Colombia,0,3,0,2.5,Japan,Buscamos un ingeniero líder,66,Japan,Buscamos un ingeniero líder,Japan
Colombia,0,3,0,2.5,Japan,competitivo y dominante,66,Japan,competitivo y dominante,Japan
Colombia,0,3,0,2.5,Germany,son puntuales,66,Germany,son puntuales,Germany
Nicaragua,0,3,0,2.5,China,Disciplina,25,China,Disciplina,China
Portugal,0,3,0,2.5,China,Disciplina,3,China,Disciplina,China
Argentina,0,3,0,2.5,Argentina,graciosos,12815,Argentina,graciosos,Argentina
Argentina,0,3,0,2.5,United States,locos,12815,United States,locos,United States
Argentina,0,3,0,2.5,Peru,incas,12815,Peru,incas,Peru
Colombia,0,3,0,2.5,United Kingdom,Les gusta el fútbol,66,United Kingdom,Les gusta el fútbol,United Kingdom
Argentina,0,3,0,2.5,China,inteligentes,12815,China,inteligentes,China
Argentina,0,3,0,2.5,Spain,Alegres,12815,Spain,Alegres,Spain
Argentina,0,3,0,2.5,Bolivia,Muy trabajadores,12815,Bolivia,Muy trabajadores,Bolivia
Argentina,0,3,0,2.5,Argentina,Amistosos,12815,Argentina,Amistosos,Argentina
Andorra,0,3,0,2.5,Germany,automoviles,14,Germany,automoviles,Germany
Algeria,0,3,0,2.5,Nicaragua,mar,5,Nicaragua,mar,Nicaragua
Algeria,0,3,0,2.5,United States,comida,5,United States,comida,United States
Andorra,0,3,0,2.5,United States,comida,14,United States,comida,United States
Andorra,0,3,0,2.5,Honduras,peligro,14,Honduras,peligro,Honduras
Argentina,0,3,0,2.5,Japan,precisión,12815,Japan,precisión,Japan
Ecuador,0,3,0,2.5,Italy,pizza,70,Italy,pizza,Italy
Colombia,0,3,0,2.5,Brazil,Alegres,66,Brazil,Alegres,Brazil
Albania,0,3,0,2.5,Spain,comida es fea,5,Spain,comida es fea,Spain
Ecuador,0,3,0,2.5,Spain,Toscos,70,Spain,Toscos,Spain
Albania,0,3,0,2.5,Spain,misticidad,5,Spain,misticidad,Spain
Andorra,0,3,0,2.5,Spain,folclore,14,Spain,folclore,Spain
Ecuador,0,3,0,2.5,Denmark,respetuosos,70,Denmark,respetuosos,Denmark
Angola,0,3,0,2.5,Spain,canchero,6,Spain,canchero,Spain
Spain,0,3,0,2.5,South Korea,amistosos,53,South Korea,amistosos,South Korea
Ecuador,0,3,0,2.5,Spain,tradicional,70,Spain,tradicional,Spain
